Player Name,Club Name,Total,Short,Medium,Long,,Expected,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast
Adrian Beck,Heidenheim,de GER,"MF,FW",26,11.9,5102,431,1027,157,203,77.3,122,5,0,29,36,63.9,Matches
Tim Siersleben,Heidenheim,de GER,DF,23,11.6,9924,559,4378,127,145,87.6,246,0,0,48,137,59.1,Matches
Nikola Dovedan,Heidenheim,at AUT,"MF,FW",29,7.6,2162,204,589,60,84,71.4,50,3,0,22,27,37.0,Matches
Marnon Busch,Heidenheim,de GER,DF,28,7.6,5437,411,2102,118,140,84.3,124,9,2,34,78,48.7,Matches
Denis Thomalla,Heidenheim,de GER,"MF,FW",30,6.3,2466,191,675,66,88,75.0,54,4,1,22,20,85.0,Matches
Florian Pick,Heidenheim,de GER,"MF,FW",27,5.0,2066,183,705,47,65,72.3,50,5,3,12,35,42.9,Matches
Stefan Schimmer,Heidenheim,de GER,"MF,FW",29,1.8,290,45,93,11,22,50.0,7,1,1,2,1,100.0,Matches
Vitus Eicher,Heidenheim,de GER,GK,32,1.0,,,,,,,,,,,,,Matches
Christian Kühlwetter,Heidenheim,de GER,MF,27,0.6,24,2,11,0,1,0.0,1,0,0,0,0,,Matches
Thomas Keller,Heidenheim,de GER,"MF,FW",23,0.0,73,7,37,3,3,100.0,0,0,0,2,3,33.3,Matches
Antonee Robinson,Fulham,us USA,DF,25,42.3,27304,2054,9830,664,796,83.4,643,46,26,129,324,54.3,Matches
Bernd Leno,Fulham,de GER,GK,31,41.3,29886,1577,18166,266,268,99.3,746,0,0,0,551,42.6,Matches
João Palhinha,Fulham,pt POR,MF,28,35.9,19131,1333,5348,522,586,89.1,449,7,1,97,163,62.0,Matches
Timothy Castagne,Fulham,be BEL,DF,27,34.1,21238,1662,7361,705,794,88.8,514,17,8,77,162,56.2,Matches
Andreas Pereira,Fulham,br BRA,MF,27,34.1,16256,1295,5305,436,500,87.2,309,34,11,138,289,46.0,Matches
Calvin Bassey,Fulham,ng NGA,DF,23,28.8,27276,1674,9421,483,514,94.0,787,2,0,62,246,57.3,Matches
Willian,Fulham,br BRA,FW,34,26.8,16128,1145,3848,460,513,89.7,337,69,9,153,157,69.4,Matches
Alex Iwobi,Fulham,ng NGA,"FW,MF",27,26.6,13556,1051,4268,400,451,88.7,325,46,8,147,118,55.9,Matches
Harry Wilson,Fulham,wls WAL,FW,26,23.0,7538,632,1644,254,294,86.4,153,26,7,60,83,57.8,Matches
Tosin Adarabioyo,Fulham,eng ENG,DF,25,22.5,21010,1216,7956,277,307,90.2,627,2,0,62,177,65.0,Matches
Rodrigo Muniz,Fulham,br BRA,FW,22,22.3,2018,222,532,74,113,65.5,39,7,0,19,16,75.0,Matches
Issa Diop,Fulham,fr FRA,DF,26,22.3,17646,1080,6371,333,358,93.0,555,3,0,66,98,54.1,Matches
Bobby Reid,Fulham,jm JAM,FW,30,21.8,5129,487,1431,211,240,87.9,112,17,5,47,37,45.9,Matches
Tom Cairney,Fulham,sct SCO,MF,32,21.7,17463,1272,3797,603,644,93.6,422,25,4,145,109,62.4,Matches
Harrison Reed,Fulham,eng ENG,MF,28,19.3,9667,748,2279,306,341,89.7,263,15,2,56,51,64.7,Matches
Tim Ream,Fulham,us USA,DF,35,19.1,18892,1060,6949,308,333,92.5,515,1,0,65,143,76.9,Matches
Raúl Jiménez,Fulham,mx MEX,FW,32,18.4,3408,382,717,162,201,80.6,54,11,2,24,33,51.5,Matches
Saša Lukić,Fulham,rs SRB,MF,26,15.6,6753,496,1796,204,229,89.1,193,5,0,43,29,69.0,Matches
Kenny Tete,Fulham,nl NED,DF,27,14.4,6413,523,2614,236,269,87.7,146,10,7,54,44,61.4,Matches
Marek Rodák,Fulham,sk SVK,GK,26,5.3,,,,,,,,,,,,,Matches
Carlos Vinícius,Fulham,br BRA,FW,28,4.9,587,62,115,28,34,82.4,14,0,0,3,1,100.0,Matches
Adama Traoré,Fulham,es ESP,"FW,MF",27,4.9,1487,139,457,52,62,83.9,38,9,4,16,12,41.7,Matches
Fodé Ballo-Touré,Fulham,sn SEN,"DF,MF",26,2.5,1002,78,224,23,30,76.7,26,0,0,0,8,75.0,Matches
Luke Harris,Fulham,wls WAL,MF,18,1.3,172,14,14,5,8,62.5,4,1,0,1,1,100.0,Matches
Luc De Fougerolles,Fulham,ca CAN,DF,17,1.0,,,,,,,,,,,,,Matches
Armando Broja,Fulham,al ALB,FW,21,1.0,200,27,71,15,19,78.9,4,1,0,2,0,,Matches
Tyrese Francois,Fulham,au AUS,MF,23,0.5,,,,,,,,,,,,,Matches
Aleksandar Mitrović,Fulham,rs SRB,FW,28,0.4,78,8,24,1,3,33.3,2,1,0,1,1,100.0,Matches
Devan Tanton,Fulham,co COL,DF,19,0.0,,,,,,,,,,,,,Matches
Marvin Ducksch,Werder Bremen,de GER,FW,29,30.6,9838,950,3256,273,360,75.8,184,30,2,88,203,41.4,Matches
Romano Schmid,Werder Bremen,at AUT,"MF,FW",23,29.9,15062,1211,4544,475,570,83.3,350,46,13,144,123,62.6,Matches
Anthony Jung,Werder Bremen,de GER,DF,31,29.6,28008,1795,10414,629,674,93.3,764,10,4,107,215,63.7,Matches
Mitchell Weiser,Werder Bremen,de GER,"DF,MF",29,29.5,17176,1443,7158,585,682,85.8,398,42,23,111,149,47.7,Matches
Michael Zetterer,Werder Bremen,de GER,GK,28,27.0,25285,1127,17563,117,118,99.2,444,1,0,3,547,60.1,Matches
Jens Stage,Werder Bremen,dk DEN,MF,26,26.9,12813,1042,4152,383,491,78.0,332,18,3,85,86,58.1,Matches
Marco Friedl,Werder Bremen,at AUT,DF,25,24.4,19543,1081,6566,250,275,90.9,536,4,1,59,215,65.6,Matches
Miloš Veljković,Werder Bremen,rs SRB,DF,27,22.3,22332,1295,7585,315,360,87.5,580,14,6,89,263,62.4,Matches
Senne Lynen,Werder Bremen,be BEL,MF,24,20.0,13189,903,3571,321,370,86.8,334,7,1,66,109,69.7,Matches
Leonardo Bittencourt,Werder Bremen,de GER,MF,29,18.3,10812,829,2713,323,367,88.0,263,20,7,85,98,56.1,Matches
Felix Agu,Werder Bremen,de GER,"DF,MF",23,17.9,7657,669,2921,246,292,84.2,203,16,7,32,67,40.3,Matches
Olivier Deman,Werder Bremen,be BEL,DF,23,15.2,9637,730,3323,244,284,85.9,226,15,8,40,111,56.8,Matches
Nick Woltemade,Werder Bremen,de GER,"FW,MF",21,13.2,4609,412,1137,178,219,81.3,94,16,1,43,38,63.2,Matches
Niklas Stark,Werder Bremen,de GER,DF,28,13.1,9883,595,4445,138,167,82.6,262,3,0,37,124,58.9,Matches
Justin Njinmah,Werder Bremen,de GER,FW,22,11.3,1980,215,397,89,121,73.6,43,9,1,13,9,66.7,Matches
Rafael Borré,Werder Bremen,co COL,FW,27,11.0,3375,301,679,135,166,81.3,63,9,3,28,20,65.0,Matches
Christian Groß,Werder Bremen,de GER,"DF,MF",34,9.2,7530,499,2997,162,187,86.6,229,4,1,46,39,66.7,Matches
Jiří Pavlenka,Werder Bremen,cz CZE,GK,31,8.0,4952,246,3302,39,39,100.0,93,0,0,0,113,47.8,Matches
Julián Malatini,Werder Bremen,ar ARG,DF,22,6.7,5104,364,1552,135,151,89.4,137,3,2,27,42,47.6,Matches
Amos Pieper,Werder Bremen,de GER,DF,25,6.7,4549,312,1880,79,100,79.0,114,2,0,24,66,50.0,Matches
Dawid Kownacki,Werder Bremen,pl POL,FW,26,4.2,942,109,199,36,50,72.0,21,1,0,10,7,57.1,Matches
Niclas Füllkrug,Werder Bremen,de GER,FW,30,3.0,799,66,274,27,33,81.8,15,2,0,9,7,85.7,Matches
Skelly Alvero,Werder Bremen,fr FRA,MF,21,1.4,1098,76,274,24,35,68.6,25,1,0,9,9,88.9,Matches
Naby Keïta,Werder Bremen,gn GUI,"MF,DF",28,1.2,844,67,293,22,27,81.5,23,2,0,13,8,50.0,Matches
Oliver Burke,Werder Bremen,sct SCO,FW,26,1.1,98,12,18,2,4,50.0,4,0,0,0,1,0.0,Matches
Nicolai Rapp,Werder Bremen,de GER,DF,26,1.1,563,40,213,12,14,85.7,18,0,0,2,3,66.7,Matches
Isak Hansen-Aarøen,Werder Bremen,no NOR,MF,18,0.3,161,14,52,5,6,83.3,4,1,0,2,2,50.0,Matches
Leon Opitz,Werder Bremen,de GER,"FW,DF",18,0.2,101,13,38,4,5,80.0,1,0,0,0,2,50.0,Matches
Ilia Gruev,Werder Bremen,bg BUL,MF,23,0.0,13,1,14,1,1,100.0,0,0,0,0,0,,Matches
Joel Imasuen,Werder Bremen,us USA,FW,18,0.0,8,1,0,1,1,100.0,0,0,0,0,0,,Matches
Noah Atubolu,Freiburg,de GER,GK,21,45.3,38711,1899,27706,237,239,99.2,675,2,0,1,971,47.0,Matches
Maximilian Eggestein,Freiburg,de GER,MF,26,43.9,23283,1808,6678,754,863,87.4,632,29,3,223,99,65.7,Matches
Nicolas Höfler,Freiburg,de GER,MF,33,37.2,25222,1735,6985,650,736,88.3,711,11,1,138,129,72.9,Matches
Ritsu Doan,Freiburg,jp JPN,"MF,FW",25,35.7,10933,1036,3735,449,535,83.9,227,36,11,102,115,36.5,Matches
Lucas Höler,Freiburg,de GER,"FW,MF",29,35.4,8859,980,1887,398,549,72.5,181,19,2,66,43,65.1,Matches
Vincenzo Grifo,Freiburg,it ITA,"MF,FW",30,34.7,22809,1751,6153,610,703,86.8,479,49,16,148,322,47.2,Matches
Matthias Ginter,Freiburg,de GER,DF,29,31.6,28609,1835,10612,524,571,91.8,871,11,3,173,252,47.6,Matches
Manuel Gulde,Freiburg,de GER,DF,32,30.1,24749,1541,7634,453,502,90.2,762,7,2,100,195,55.4,Matches
Kiliann Sildillia,Freiburg,fr FRA,"DF,MF",21,28.7,20180,1577,7302,565,654,86.4,454,27,18,99,245,50.2,Matches
Roland Sallai,Freiburg,hu HUN,"FW,MF",26,28.1,8670,798,1996,313,367,85.3,197,35,13,64,83,39.8,Matches
Lukas Kübler,Freiburg,de GER,DF,30,25.4,17644,1308,6225,477,533,89.5,453,8,2,90,176,50.0,Matches
Michael Gregoritsch,Freiburg,at AUT,FW,29,24.1,4688,524,1288,189,290,65.2,92,16,2,51,34,58.8,Matches
Merlin Röhl,Freiburg,de GER,"MF,FW",21,20.7,7078,577,1538,240,294,81.6,172,11,4,45,44,68.2,Matches
Philipp Lienhart,Freiburg,at AUT,DF,27,20.1,23343,1335,8889,331,371,89.2,646,5,0,70,253,59.7,Matches
Jordy Makengo,Freiburg,fr FRA,DF,21,14.9,9456,674,2491,245,277,88.4,277,6,5,61,59,49.2,Matches
Christian Günter,Freiburg,de GER,DF,30,14.4,7571,613,2567,237,258,91.9,187,11,9,28,86,41.9,Matches
Noah Weißhaupt,Freiburg,de GER,"MF,DF",21,13.0,6889,588,1578,212,238,89.1,163,21,14,36,85,41.2,Matches
Yannik Keitel,Freiburg,de GER,DF,23,11.3,9902,613,4295,151,176,85.8,266,5,0,53,130,50.8,Matches
Maximilian Philipp,Freiburg,de GER,"FW,MF",29,4.7,1446,145,221,65,72,90.3,32,4,1,10,4,75.0,Matches
Junior Adamu,Freiburg,at AUT,FW,22,3.1,374,60,84,27,34,79.4,5,1,0,3,1,0.0,Matches
Florent Muslija,Freiburg,xk KVX,MF,25,1.8,1375,109,492,39,44,88.6,32,5,0,15,17,52.9,Matches
Kenneth Schmidt,Freiburg,de GER,DF,21,1.4,1051,73,341,26,28,92.9,32,2,1,5,3,66.7,Matches
Attila Szalai,Freiburg,hu HUN,"DF,MF",25,1.1,1064,72,580,20,23,87.0,33,1,0,5,8,50.0,Matches
Florian Müller,Freiburg,de GER,GK,25,1.0,,,,,,,,,,,,,Matches
Maximilian Breunig,Freiburg,de GER,FW,22,0.2,39,4,0,1,2,50.0,1,0,0,0,0,,Matches
Fabian Rüdlin,Freiburg,de GER,MF,26,0.1,89,5,35,1,1,100.0,2,0,0,1,1,100.0,Matches
Benjamin Lecomte,Montpellier,fr FRA,GK,32,33.0,19197,1006,14917,102,104,98.1,303,0,0,0,580,44.8,Matches
Téji Savanier,Montpellier,fr FRA,MF,31,32.2,27308,1888,10471,477,582,82.0,473,44,8,224,562,52.1,Matches
Joris Chotard,Montpellier,fr FRA,MF,21,29.7,18558,1179,6343,366,425,86.1,419,15,5,111,195,72.8,Matches
Becir Omeragic,Montpellier,ch SUI,"DF,MF",21,28.7,17025,1060,5657,341,378,90.2,443,2,0,71,165,59.4,Matches
Jordan Ferri,Montpellier,fr FRA,MF,31,25.5,19799,1331,6455,436,500,87.2,492,26,10,173,202,62.4,Matches
Akor Adams,Montpellier,ng NGA,FW,23,25.2,3676,385,786,125,185,67.6,89,4,2,17,29,48.3,Matches
Musa Al-Taamari,Montpellier,jo JOR,FW,26,21.4,5492,553,1444,233,290,80.3,119,28,0,54,26,61.5,Matches
Boubakar Kouyaté,Montpellier,ml MLI,DF,26,21.4,14305,873,5064,217,251,86.5,387,1,0,58,155,63.9,Matches
Issiaga Sylla,Montpellier,gn GUI,"DF,FW",29,16.2,9051,719,3985,242,300,80.7,218,10,7,43,108,47.2,Matches
Falaye Sacko,Montpellier,ml MLI,DF,28,15.4,10049,784,3666,267,311,85.9,275,13,6,63,84,48.8,Matches
Christopher Jullien,Montpellier,fr FRA,DF,30,14.7,8894,512,2972,114,135,84.4,256,1,1,26,81,69.1,Matches
Wahbi Khazri,Montpellier,tn TUN,FW,32,14.7,3892,318,1215,108,141,76.6,71,5,2,33,47,59.6,Matches
Arnaud Nordin,Montpellier,fr FRA,"FW,MF",25,14.6,4665,390,1231,151,182,83.0,113,22,4,52,34,61.8,Matches
Maxime Estève,Montpellier,fr FRA,DF,21,13.1,5200,369,1826,110,130,84.6,142,0,0,23,55,50.9,Matches
Modibo Sagnan,Montpellier,ml MLI,DF,24,12.7,8897,517,3096,124,147,84.4,236,0,0,25,89,74.2,Matches
Khalil Fayad,Montpellier,fr FRA,"FW,MF",19,12.7,4324,345,1087,142,161,88.2,98,4,1,35,40,52.5,Matches
Enzo Tchato,Montpellier,cm CMR,DF,20,12.5,8024,639,3281,227,267,85.0,192,15,11,46,101,43.6,Matches
Lucas Mincarelli,Montpellier,fr FRA,"DF,MF",19,11.1,5326,438,1994,160,192,83.3,135,7,2,26,57,36.8,Matches
Silvan Hefti,Montpellier,ch SUI,"DF,FW",25,10.9,3494,328,1326,132,158,83.5,81,7,3,25,27,37.0,Matches
Tanguy Coulibaly,Montpellier,fr FRA,"FW,MF",22,8.4,1831,172,305,81,89,91.0,41,4,0,13,7,42.9,Matches
Léo Leroy,Montpellier,fr FRA,MF,23,7.6,2315,184,933,60,79,75.9,52,2,0,21,25,64.0,Matches
Théo Sainte-Luce,Montpellier,fr FRA,DF,24,5.6,2097,172,901,67,73,91.8,60,0,0,15,14,35.7,Matches
Kelvin Yeboah,Montpellier,it ITA,FW,23,4.2,762,79,190,35,40,87.5,18,0,0,5,4,25.0,Matches
Dimitry Bertaud,Montpellier,cd COD,GK,25,4.0,2762,142,1980,10,10,100.0,46,0,0,0,84,41.7,Matches
Yann Karamoh,Montpellier,fr FRA,"FW,MF",25,3.9,887,88,140,35,46,76.1,18,3,1,3,7,57.1,Matches
Axel Gueguin,Montpellier,fr FRA,"DF,FW",18,2.9,389,43,200,17,21,81.0,8,1,0,3,4,25.0,Matches
Sacha Delaye,Montpellier,fr FRA,"MF,FW",21,2.3,533,48,150,21,24,87.5,13,1,1,4,5,20.0,Matches
Othmane Maamma,Montpellier,fr FRA,FW,17,1.0,394,32,47,16,18,88.9,8,1,0,2,2,50.0,Matches
Junior Ndiaye,Montpellier,fr FRA,FW,18,0.5,,,,,,,,,,,,,Matches
Yanis Issoufou,Montpellier,fr FRA,MF,16,0.2,71,2,7,1,1,100.0,0,0,0,1,1,100.0,Matches
Elye Wahi,Montpellier,fr FRA,FW,20,0.2,99,6,22,3,3,100.0,3,0,0,1,0,,Matches
Mamadou Sakho,Montpellier,fr FRA,DF,33,0.1,192,16,105,8,8,100.0,6,0,0,1,0,,Matches
Antonio Sivera,Alavés,es ESP,GK,26,35.0,23568,1105,18918,107,107,100.0,205,2,0,0,784,42.9,Matches
Ander Guevara,Alavés,es ESP,MF,26,34.8,18552,1471,6374,530,641,82.7,439,21,2,187,173,60.7,Matches
Andoni Gorosabel,Alavés,es ESP,DF,26,31.8,15562,1329,6234,627,704,89.1,345,32,10,117,100,55.0,Matches
Jon Guridi,Alavés,es ESP,MF,28,30.0,10484,830,2965,326,389,83.8,251,23,4,117,78,61.5,Matches
Luis Rioja,Alavés,es ESP,"FW,MF",29,28.9,9059,855,2662,280,351,79.8,193,38,19,77,133,42.1,Matches
Rafa Marín ,Alavés,es ESP,DF,21,28.3,17631,1025,7334,259,291,89.0,454,2,0,77,211,60.2,Matches
Antonio Blanco,Alavés,es ESP,MF,23,28.2,14200,1053,5503,383,444,86.3,310,19,8,133,154,56.5,Matches
Javi López,Alavés,es ESP,DF,21,27.7,13424,1129,5698,391,458,85.4,282,21,16,92,204,41.2,Matches
Abdel Abqar,Alavés,ma MAR,DF,24,25.7,12370,762,4872,141,164,86.0,302,2,0,49,225,44.0,Matches
Rubén Duarte,Alavés,es ESP,DF,27,24.5,11070,827,5341,226,262,86.3,254,15,10,81,198,40.4,Matches
Samu Omorodion,Alavés,es ESP,FW,19,22.3,3200,322,468,142,180,78.9,68,5,0,18,13,61.5,Matches
Alex Sola,Alavés,es ESP,"FW,MF",24,17.6,4680,430,1722,131,154,85.1,101,19,9,42,82,40.2,Matches
Kiké,Alavés,es ESP,"FW,MF",33,17.0,2973,301,589,105,147,71.4,67,8,2,32,19,57.9,Matches
Nahuel Tenaglia,Alavés,ar ARG,DF,27,16.5,6427,454,3084,121,144,84.0,166,6,3,45,84,46.4,Matches
Carlos Benavídez,Alavés,uy URU,MF,25,15.6,5838,459,1863,147,179,82.1,130,9,0,60,84,44.0,Matches
Carlos Vicente,Alavés,es ESP,FW,24,13.4,3443,357,1278,97,140,69.3,67,18,14,23,66,40.9,Matches
Ianis Hagi,Alavés,ro ROU,"MF,FW",24,11.2,3661,301,1189,100,119,84.0,61,12,4,32,65,47.7,Matches
Aleksandar Sedlar,Alavés,rs SRB,DF,31,10.5,6944,405,2813,115,129,89.1,178,0,0,26,67,68.7,Matches
Abderrahman Rebbach,Alavés,dz ALG,"FW,MF",24,9.1,2213,225,845,63,84,75.0,40,6,3,14,45,37.8,Matches
Giuliano Simeone,Alavés,ar ARG,FW,20,8.0,1546,169,563,70,93,75.3,34,12,1,24,7,42.9,Matches
Jesús Owono,Alavés,gq EQG,GK,22,7.0,3064,119,2621,10,10,100.0,27,0,0,0,81,49.4,Matches
Xeber,Alavés,es ESP,"FW,MF",26,6.2,991,100,239,46,53,86.8,17,1,0,6,10,40.0,Matches
Joaquín Panichelli,Alavés,ar ARG,"FW,MF",20,2.5,399,46,153,16,21,76.2,11,1,0,6,3,0.0,Matches
Nikola Maraš,Alavés,rs SRB,DF,27,2.2,,,,,,,,,,,,,Matches
Victor Parada,Alavés,es ESP,"FW,MF",21,2.0,0,0,0,0,0,,0,0,0,0,0,,Matches
Jon Karrikaburu,Alavés,es ESP,"MF,FW",20,2.0,58,5,9,0,2,0.0,1,0,0,0,1,100.0,Matches
Selu Diallo,Alavés,es ESP,MF,19,1.1,,,,,,,,,,,,,Matches
Unai Ropero,Alavés,es ESP,MF,21,0.9,46,5,20,3,3,100.0,1,0,0,0,0,,Matches
Miguel,Alavés,es ESP,"FW,MF",23,0.7,75,15,0,3,6,50.0,2,0,0,0,1,0.0,Matches
Tomás Mendes,Alavés,es ESP,MF,18,0.6,63,6,0,1,2,50.0,3,0,0,0,0,,Matches
Mamadou Sylla,Alavés,sn SEN,"FW,MF",29,0.2,64,7,6,1,4,25.0,1,0,0,1,1,100.0,Matches
Eneko Ortiz,Alavés,es ESP,DF,20,0.2,43,4,31,2,2,100.0,1,1,0,1,0,,Matches
José de León,Alavés,do DOM,MF,19,0.0,,,,,,,,,,,,,Matches
Max Kilman,Wolves,eng ENG,DF,26,44.2,36846,2309,13119,766,824,93.0,1008,11,1,117,346,52.9,Matches
José Sá,Wolves,pt POR,GK,30,39.1,17257,1097,11201,186,190,97.9,360,0,0,1,522,31.0,Matches
Nélson Semedo,Wolves,pt POR,"DF,MF",29,38.6,21759,1849,7306,876,969,90.4,495,25,10,138,158,43.7,Matches
Toti Gomes,Wolves,pt POR,DF,24,37.8,23316,1847,8336,782,859,91.0,631,6,1,79,153,39.2,Matches
Mario Lemina,Wolves,ga GAB,MF,29,36.2,20364,1470,5341,654,718,91.1,485,8,3,76,146,63.0,Matches
João Gomes,Wolves,br BRA,MF,22,31.7,15291,1279,4174,596,665,89.6,342,23,5,101,94,53.2,Matches
Matheus Cunha,Wolves,br BRA,"FW,MF",24,30.6,8887,831,2308,411,476,86.3,182,31,1,87,57,56.1,Matches
Rayan Aït-Nouri,Wolves,dz ALG,"DF,MF",22,29.5,13946,1190,3935,627,688,91.1,297,13,4,99,72,52.8,Matches
Craig Dawson,Wolves,eng ENG,DF,33,25.7,23417,1277,8062,296,333,88.9,640,2,0,49,237,66.7,Matches
Hwang Hee-chan,Wolves,kr KOR,"FW,MF",27,24.9,5661,551,1028,256,312,82.1,131,7,2,37,21,61.9,Matches
Pablo Sarabia,Wolves,es ESP,"MF,FW",31,24.0,11034,976,3731,377,439,85.9,195,40,6,109,168,43.5,Matches
Tommy Doyle,Wolves,eng ENG,MF,21,19.5,15164,955,4208,309,331,93.4,361,7,2,81,178,59.6,Matches
Pedro Neto,Wolves,pt POR,"FW,MF",23,19.2,8269,722,1984,308,354,87.0,154,29,12,54,98,50.0,Matches
Matt Doherty,Wolves,ie IRL,"DF,MF",31,18.7,7798,653,2105,296,348,85.1,174,7,1,31,55,56.4,Matches
Santiago Bueno,Wolves,uy URU,DF,24,14.5,7158,480,2158,177,192,92.2,223,0,0,11,37,48.6,Matches
Jean-Ricner Bellegarde,Wolves,fr FRA,"MF,FW",25,14.0,3452,314,786,144,161,89.4,76,7,0,39,29,48.3,Matches
Boubacar Traoré,Wolves,ml MLI,MF,21,11.3,5849,455,1360,207,234,88.5,138,7,3,29,34,67.6,Matches
Hugo Bueno,Wolves,es ESP,"DF,MF",20,9.4,4380,406,1005,211,237,89.0,92,8,8,8,27,40.7,Matches
Daniel Bentley,Wolves,eng ENG,GK,30,6.3,2347,144,1661,30,30,100.0,37,0,0,0,76,36.8,Matches
Fábio Silva,Wolves,pt POR,FW,21,4.2,779,76,174,37,43,86.0,16,0,0,10,4,25.0,Matches
Nathan Fraser,Wolves,ie IRL,FW,18,3.9,380,42,45,24,27,88.9,7,2,0,2,0,,Matches
Sasa Kalajdzic,Wolves,at AUT,FW,26,3.2,507,60,130,22,33,66.7,10,2,0,5,5,40.0,Matches
Leon Chiwome,Wolves,eng ENG,FW,17,2.3,244,22,59,12,13,92.3,6,0,0,2,1,100.0,Matches
Jonny Castro,Wolves,es ESP,MF,29,2.1,0,0,0,0,0,,0,0,0,0,0,,Matches
Matheus Nunes,Wolves,pt POR,MF,24,2.0,1077,106,279,59,68,86.8,23,1,0,8,6,33.3,Matches
Tawanda Chirewa,Wolves,zw ZIM,"MF,FW",19,1.8,664,58,151,29,31,93.5,14,3,2,7,3,66.7,Matches
Joseph Hodge,Wolves,ie IRL,MF,20,1.4,,,,,,,,,,,,,Matches
Harvey Griffiths,Wolves,eng ENG,MF,19,0.4,,,,,,,,,,,,,Matches
Alfie Pond,Wolves,eng ENG,DF,19,0.1,,,,,,,,,,,,,Matches
Enso Gonzalez,Wolves,py PAR,"MF,DF",18,0.0,87,6,3,2,2,100.0,3,0,0,0,0,,Matches
Sergio Herrera,Osasuna,es ESP,GK,30,32.9,26571,1185,22063,87,87,100.0,315,0,0,1,770,47.0,Matches
Jesús Areso,Osasuna,es ESP,DF,24,31.9,16878,1368,7275,502,572,87.8,416,40,24,106,160,49.4,Matches
Catena,Osasuna,es ESP,DF,28,29.8,25279,1341,10188,255,284,89.8,621,3,0,77,355,59.2,Matches
Ante Budimir,Osasuna,hr CRO,FW,32,29.3,2893,441,814,170,249,68.3,54,10,2,42,12,33.3,Matches
David García,Osasuna,es ESP,DF,29,29.3,21953,1339,8473,361,399,90.5,614,5,0,133,218,58.7,Matches
Aimar Oroz,Osasuna,es ESP,MF,21,28.4,12423,1035,2859,485,560,86.6,288,18,0,103,63,65.1,Matches
Rubén Peña,Osasuna,es ESP,"DF,FW",32,25.0,10643,955,4696,297,368,80.7,263,33,18,78,129,40.3,Matches
Johan Mojica,Osasuna,co COL,DF,30,23.5,14714,1193,5344,460,513,89.7,315,36,25,82,185,42.2,Matches
Moi Gómez,Osasuna,es ESP,"MF,FW",29,23.2,16451,1177,3884,434,484,89.7,394,12,5,127,149,61.7,Matches
Lucas Torró,Osasuna,es ESP,MF,29,21.9,9666,798,2491,298,368,81.0,250,6,0,60,71,56.3,Matches
Juan Cruz Armada,Osasuna,es ESP,DF,31,21.8,12473,941,5357,345,382,90.3,287,9,3,77,145,51.7,Matches
Jon Moncayola,Osasuna,es ESP,MF,25,21.4,14615,1025,4122,340,387,87.9,329,15,5,99,198,53.5,Matches
Iker Muñoz,Osasuna,es ESP,MF,20,21.4,13509,991,3354,301,360,83.6,350,4,0,80,144,51.4,Matches
Jorge Herrando,Osasuna,es ESP,DF,22,19.6,11221,738,4290,213,237,89.9,315,1,0,35,131,42.7,Matches
Rubén García,Osasuna,es ESP,"FW,MF",30,18.5,8222,774,2306,288,354,81.4,163,26,9,59,130,42.3,Matches
Raúl,Osasuna,es ESP,FW,22,16.4,2465,306,453,128,190,67.4,46,6,0,22,10,60.0,Matches
Pablo Ibáñez,Osasuna,es ESP,MF,24,14.0,5502,452,1476,163,208,78.4,147,10,2,67,40,55.0,Matches
José Arnaiz,Osasuna,es ESP,"FW,MF",28,12.4,3471,318,615,136,157,86.6,65,5,1,11,43,48.8,Matches
Ezequiel Ávila,Osasuna,ar ARG,"FW,MF",29,9.6,5068,371,1419,94,122,77.0,75,18,7,39,109,54.1,Matches
Aitor Fernández,Osasuna,es ESP,GK,32,8.5,4462,198,3696,10,10,100.0,48,0,0,1,137,50.4,Matches
Unai García,Osasuna,es ESP,DF,31,6.2,3503,202,1226,46,51,90.2,88,0,0,12,49,49.0,Matches
Kike Barja,Osasuna,es ESP,"FW,MF",26,4.4,1232,114,240,44,50,88.0,24,6,3,8,17,47.1,Matches
Nacho Vidal,Osasuna,es ESP,"DF,FW",28,1.8,529,40,191,8,13,61.5,14,0,0,1,8,50.0,Matches
Darko Brašanac,Osasuna,rs SRB,MF,31,1.4,142,15,18,5,7,71.4,3,0,0,1,2,50.0,Matches
Iñigo Arguibide,Osasuna,es ESP,DF,18,0.2,10,4,0,1,3,33.3,0,0,0,0,0,,Matches
Jorge Moreno,Osasuna,es ESP,DF,22,0.2,38,7,0,0,1,0.0,2,0,0,0,2,0.0,Matches
Asier Osambela,Osasuna,es ESP,MF,19,0.1,17,5,2,2,3,66.7,0,0,0,0,0,,Matches
Xabier Huarte Armendáriz,Osasuna,es ESP,MF,22,0.1,28,2,11,1,1,100.0,1,0,0,1,0,,Matches
Max Svensson,Osasuna,es ESP,FW,,0.0,0,0,0,0,0,,0,0,0,0,0,,Matches
Matteo Pessina,Monza,it ITA,MF,26,36.8,33524,2154,7225,780,865,90.2,952,26,5,190,190,75.3,Matches
Michele Di Gregorio,Monza,it ITA,GK,26,32.9,28283,1350,18779,220,224,98.2,513,0,0,1,600,52.3,Matches
Andrea Colpani,Monza,it ITA,"MF,FW",24,30.3,14005,981,3225,333,379,87.9,296,41,9,120,176,58.0,Matches
