Player Name,Club Name,Country,Position,ShortPassesCompleted%,TotalPassingDistance,PassesAttempted,ProgressivePassingDistance,ShortPassesCompleted,ShortPassesAttempted,ShortPassesCompleted%,MediumPassesCompleted,PassesIntoPenaltyArea,CrossesIntoPenaltyArea,ProgressivePasses,LongPassesAttempted,LongPassesCompleted%
Simon Ebonog,Le Havre,CMR,MF,18,301,21,60,10,12,83.3,6,0,0,1,2,50
Kandet Diawara,Le Havre,GUI,FW,23,,,,,,,,,,,,
Matìas Soulé,Frosinone,ARG,"FW,MF",20,18531,1535,5372,654,749,87.3,411,78,12,198,163,54.6
Caleb Okoli,Frosinone,ITA,DF,22,25428,1720,10828,569,640,88.9,708,3,0,118,234,48.3
Enzo Barrenechea,Frosinone,ARG,MF,22,26904,1903,7782,779,857,90.9,679,8,0,155,193,65.3
Simone Romagnoli,Frosinone,ITA,DF,33,21605,1421,8093,481,535,89.9,636,0,0,47,140,57.1
Stefano Turati,Frosinone,ITA,GK,21,17065,1065,12766,240,240,100,391,0,0,0,419,33.4
Marco Brescianini,Frosinone,ITA,MF,23,8979,804,2644,371,430,86.3,201,15,4,70,56,48.2
Luca Mazzitelli,Frosinone,ITA,MF,27,16656,1309,5947,446,517,86.3,380,14,2,167,222,46.8
Walid Cheddira,Frosinone,MAR,FW,25,3458,385,610,160,207,77.3,67,4,0,22,13,100
Pol Lirola,Frosinone,ESP,DF,25,9018,722,3289,302,341,88.6,194,14,3,65,89,52.8
Ilario Monterisi,Frosinone,ITA,DF,21,13842,997,6423,350,392,89.3,379,7,1,47,123,48.8
Francesco Gelli,Frosinone,ITA,"MF,DF",26,8504,743,2316,378,412,91.7,176,18,3,61,66,42.4
Anthony Oyono,Frosinone,GAB,DF,22,7039,621,2371,329,354,92.9,138,5,3,33,49,49
Riccardo Marchizza,Frosinone,ITA,DF,25,7144,558,3382,187,216,86.6,197,7,5,36,72,43.1
Nadir Zortea,Frosinone,ITA,DF,24,6726,572,2688,227,264,86,141,27,18,42,74,50
Emanuele Valeri,Frosinone,ITA,DF,24,5852,560,2970,165,199,82.9,122,13,9,41,117,34.2
Abdou Harroui,Frosinone,NED,"MF,FW",25,4174,383,1016,186,216,86.1,84,12,4,38,25,60
Reinier,Frosinone,BRA,"MF,FW",21,4584,401,1095,192,220,87.3,103,15,2,32,19,68.4
Michele Cerofolini,Frosinone,ITA,GK,24,3261,209,2471,23,23,100,66,0,0,0,117,29.1
Kaio Jorge,Frosinone,BRA,FW,21,1586,159,205,73,87,83.9,29,2,0,11,9,55.6
Luca Garritano,Frosinone,ITA,"MF,DF",29,2219,220,804,82,96,85.4,43,3,1,23,32,37.5
Arijon Ibrahimović,Frosinone,GER,"FW,DF",17,2299,225,702,105,129,81.4,47,9,1,22,13,61.5
Jaime Báez,Frosinone,URU,"FW,MF",28,2309,202,920,68,87,78.2,50,9,0,29,33,48.5
Marvin Cuni,Frosinone,ALB,FW,22,988,115,167,48,60,80,20,2,0,11,4,75
Giuseppe Caso,Frosinone,ITA,"FW,MF",24,1144,112,413,67,74,90.5,17,8,0,20,4,75
Mateus Lusuardi,Frosinone,BRA,DF,19,2107,154,820,71,74,95.9,58,0,0,12,12,33.3
Mehdi Bourabia,Frosinone,MAR,MF,31,914,98,218,52,61,85.2,15,1,1,7,7,28.6
Kevin Bonifazi,Frosinone,ITA,DF,27,2029,145,731,60,64,93.8,57,1,0,7,14,35.7
Demba Seck,Frosinone,SEN,"FW,MF",22,959,92,206,50,57,87.7,20,2,0,9,2,100
Giorgi Kvernadze,Frosinone,GEO,"FW,DF",20,498,36,57,17,18,94.4,10,0,0,1,4,75
Farés Ghedjemis,Frosinone,FRA,"FW,MF",20,638,61,71,29,32,90.6,15,2,0,2,4,25
Gennaro Borrelli,Frosinone,ITA,FW,23,0,1,0,0,0,,0,0,0,0,0,
Karlo Lulić,Frosinone,CRO,MF,27,106,12,28,5,6,83.3,3,0,0,0,0,
Luigi Canotto,Frosinone,ITA,FW,29,21,3,9,2,2,100,0,0,0,0,0,
Przemysław Szymiński,Frosinone,POL,MF,29,9,2,10,1,1,100,0,0,0,0,1,0
Rubén Alcaraz,Cádiz,ESP,MF,32,23608,1582,6666,577,637,90.6,487,16,3,154,303,55.1
Jeremías Ledesma,Cádiz,ARG,GK,30,26714,1186,23314,77,79,97.5,245,0,0,0,850,43.2
Chris Ramos,Cádiz,ESP,"FW,MF",26,3305,486,630,181,275,65.8,65,9,1,28,16,43.8
Isaac Carcelen,Cádiz,ESP,DF,30,14161,1163,5158,418,485,86.2,346,16,9,75,163,38.7
Fali,Cádiz,ESP,DF,29,17510,1050,6817,215,243,88.5,440,5,1,82,278,49.3
Javi Hernández ,Cádiz,ESP,DF,25,15773,1292,7452,449,524,85.7,350,24,18,94,242,38.4
Roberto Navarro,Cádiz,ESP,"MF,FW",21,7268,737,2156,336,387,86.8,132,26,11,70,88,35.2
Víctor Chust,Cádiz,ESP,DF,23,16808,1040,7302,288,317,90.9,416,4,0,80,230,51.3
Gonzalo Escalante,Cádiz,ARG,MF,30,8811,711,2359,274,321,85.4,197,7,0,66,91,51.6
Iván Alejo,Cádiz,ESP,MF,28,4241,481,1711,117,163,71.8,70,25,22,31,104,37.5
Rubén Sobrino,Cádiz,ESP,"MF,FW",31,4945,526,1233,266,303,87.8,83,8,3,34,31,54.8
Lucas,Cádiz,BRA,DF,22,9653,807,3843,311,351,88.6,221,21,14,47,115,42.6
Roger Martí,Cádiz,ESP,FW,32,3085,344,656,140,191,73.3,69,6,0,19,23,39.1
Álex Fernández,Cádiz,ESP,MF,30,8810,649,2701,278,302,92.1,191,9,4,52,86,58.1
Maxi Gómez,Cádiz,URU,FW,26,1666,255,311,79,129,61.2,33,4,2,11,19,26.3
Juanmi,Cádiz,ESP,FW,30,2358,226,371,113,132,85.6,53,4,1,12,9,55.6
Rominigue Kouamé,Cádiz,MLI,MF,26,6129,411,1351,166,194,85.6,152,5,1,34,34,88.2
Joseba Zaldúa,Cádiz,ESP,DF,31,2892,251,1182,95,107,88.8,73,7,4,15,34,29.4
Darwin Machís,Cádiz,VEN,MF,30,3220,290,1011,85,101,84.2,66,7,6,15,60,36.7
Jorge Meré,Cádiz,ESP,DF,26,3605,233,1173,45,54,83.3,92,1,0,15,66,42.4
Luis Hernández,Cádiz,ESP,DF,34,5409,363,2776,78,92,84.8,137,1,0,31,98,41.8
Sergi Guardiola,Cádiz,ESP,"FW,MF",32,2210,209,518,83,101,82.2,52,2,2,19,23,34.8
Aiham Ousou,Cádiz,SYR,DF,23,2765,181,900,48,60,80,75,2,0,7,31,54.8
David Gil,Cádiz,ESP,GK,29,3543,152,3208,4,4,100,18,0,0,0,129,42.6
Brian Ocampo,Cádiz,URU,"MF,FW",24,1347,132,340,51,66,77.3,15,7,2,9,22,54.5
Mamadou Mbaye,Cádiz,SEN,DF,25,996,84,518,15,21,71.4,20,0,0,4,28,35.7
Fede San Emeterio,Cádiz,ESP,MF,26,818,52,265,13,15,86.7,21,1,1,4,8,87.5
Álvaro Negredo,Cádiz,ESP,"FW,MF",37,165,22,9,5,10,50,3,1,1,0,4,25
Diadie Samassékou,Cádiz,MLI,MF,27,771,47,223,23,23,100,12,0,0,7,8,100
José Mari,Cádiz,ESP,"MF,FW",35,322,21,49,5,5,100,8,0,0,1,4,50
Victor Wehbi,Cádiz,BRA,GK,20,,,,,,,,,,,,
Moussa Diakité,Cádiz,MLI,MF,19,0,0,0,0,0,,0,0,0,0,0,
Karl Etta,Cádiz,CMR,FW,19,15,2,1,1,1,100,0,0,0,0,0,
Milutin Osmajić,Cádiz,MNE,MF,24,32,3,0,1,1,100,1,0,0,0,0,
Borja Vázquez,Cádiz,ESP,FW,18,19,2,15,0,0,,1,1,0,1,1,0
Alexandre Oukidja,Metz,ALG,GK,35,18669,1002,15112,49,50,98,199,0,0,3,741,35.6
Danley Jean-Jacques,Metz,HAI,MF,23,10280,743,2937,250,307,81.4,235,6,1,84,120,59.2
Matthieu Udol,Metz,FRA,DF,27,17243,1300,7209,402,473,85,475,24,16,98,192,40.6
Ismaël Traoré,Metz,CIV,DF,36,14688,777,5850,138,157,87.9,423,1,0,32,155,69.7
Lamine Camara,Metz,SEN,MF,19,15402,983,5083,211,268,78.7,349,12,5,97,240,58.3
Maxime Colin,Metz,FRA,DF,31,11318,925,5363,307,381,80.6,285,7,5,67,122,42.6
Kévin Van Den Kerkhof,Metz,ALG,"FW,MF",27,5347,551,1621,159,219,72.6,104,20,15,28,96,44.8
Fali Candé,Metz,GNB,DF,25,14351,799,5183,141,170,82.9,373,2,0,38,192,58.9
Georges Mikautadze,Metz,GEO,FW,22,4511,430,1182,141,187,75.4,116,13,1,51,37,51.4
Christophe Hérelle,Metz,MTQ,DF,30,12018,609,3571,110,120,91.7,326,5,1,41,137,73.7
Kévin N'Doram,Metz,FRA,MF,27,9883,611,3029,163,202,80.7,233,4,0,62,109,71.6
Cheikh Tidiane Sabaly,Metz,SEN,"FW,MF",24,4575,370,1070,139,175,79.4,123,4,0,36,21,81
Arthur Atta,Metz,FRA,"MF,FW",20,5603,401,1409,121,154,78.6,131,12,4,48,65,60
Koffi Kouao,Metz,CIV,DF,25,5434,401,2296,155,176,88.1,129,7,4,29,56,50
Sadibou Sané,Metz,SEN,DF,19,5406,317,1557,69,82,84.1,140,2,2,19,68,63.2
Ablie Jallow,Metz,GAM,"MF,FW",24,4487,318,1116,112,138,81.2,97,10,0,42,46,65.2
Papa Amadou Diallo,Metz,SEN,FW,19,2726,257,899,86,121,71.1,64,6,2,30,24,50
Joel Asoro,Metz,SWE,"FW,MF",24,1492,147,451,47,64,73.4,29,6,3,16,23,47.8
Simon Elisor,Metz,FRA,FW,24,1583,157,387,56,79,70.9,45,2,0,14,4,75
Joseph Nduquidi,Metz,FRA,"MF,DF",18,3112,212,705,79,95,83.2,79,1,0,22,18,77.8
Didier Lamkel Zé,Metz,CMR,"FW,MF",26,2652,190,608,54,67,80.6,61,3,0,19,28,60.7
Benjamin Tetteh,Metz,GHA,"FW,MF",26,633,77,148,24,37,64.9,19,0,0,6,1,0
Oscar Estupiñan,Metz,COL,FW,26,627,61,74,24,31,77.4,11,1,0,2,5,60
Malick Mbaye,Metz,SEN,"MF,FW",19,683,54,120,14,23,60.9,12,1,1,1,7,85.7
Abou Lô,Metz,SEN,"MF,DF",23,1319,74,446,20,21,95.2,39,1,0,4,9,66.7
Habib Maïga,Metz,CIV,"MF,FW",27,726,63,215,18,22,81.8,22,0,0,3,6,50
Ibou Sané,Metz,SEN,"MF,FW",18,567,46,191,18,22,81.8,16,2,1,7,4,25
Youssef Maziz,Metz,FRA,"FW,MF",25,628,39,220,10,11,90.9,14,0,0,6,10,50
Jean Frederic N'Guessan,Metz,CIV,"MF,FW",20,682,46,151,14,19,73.7,19,0,0,5,3,100
Guillaume Dietsch,Metz,FRA,GK,22,522,26,410,1,1,100,5,0,0,0,20,45
Yvon Mvogo,Lorient,SUI,GK,29,23077,1149,16312,155,156,99.4,450,1,0,0,527,49.1
Laurent Abergel,Lorient,FRA,MF,30,27382,1836,8613,629,707,89,711,23,3,194,233,64.4
Julien Ponceau,Lorient,FRA,MF,22,15686,1200,3946,516,575,89.7,377,30,3,154,106,65.1
Montassar Talbi,Lorient,TUN,DF,25,18865,1188,7775,332,365,91,575,7,0,88,174,48.3
Souleymane Touré,Lorient,FRA,DF,20,18783,1280,6849,508,550,92.4,509,5,2,73,105,72.4
Julien Laporte,Lorient,FRA,DF,29,18687,1023,7085,251,271,92.6,482,7,1,56,219,63.9
Théo Le Bris,Lorient,FRA,"DF,MF",20,7815,680,2186,305,360,84.7,195,18,2,58,34,47.1
Romain Faivre,Lorient,FRA,"MF,FW",25,7200,601,2420,272,308,88.3,167,25,2,102,50,48
Tiemoué Bakayoko,Lorient,FRA,MF,28,9243,637,2584,251,282,89,240,2,0,54,50,84
Formose Mendy,Lorient,SEN,DF,22,11323,739,4269,233,286,81.5,264,4,1,61,119,62.2
Nathaniel Adjei,Lorient,GHA,DF,20,10635,669,4097,216,246,87.8,294,1,0,34,73,71.2
Darlin Yongwa,Lorient,CMR,DF,22,6547,614,2244,217,266,81.6,148,19,13,43,77,41.6
Eli Junior Kroupi,Lorient,FRA,"FW,MF",17,3455,279,537,108,132,81.8,76,7,2,12,26,69.2
Mohamed Bamba,Lorient,CIV,FW,21,2456,256,373,96,129,74.4,69,10,0,16,4,75
Panos Katseris,Lorient,GRE,DF,22,4101,393,1231,153,195,78.5,99,4,2,21,31,45.2
Tosin Aiyegun,Lorient,BEN,"MF,FW",25,2377,203,486,73,98,74.5,58,2,0,16,15,66.7
Gedeon Kalulu,Lorient,COD,DF,25,6775,528,2140,227,264,86,154,11,6,35,47,66
Ayman Kari,Lorient,FRA,MF,18,4814,386,925,181,204,88.7,118,12,0,37,19,68.4
Imran Louza,Lorient,MAR,MF,24,8875,583,3020,177,202,87.6,217,15,1,83,107,57.9
Benjamin Mendy,Lorient,FRA,DF,29,5341,468,2047,156,190,82.1,122,18,13,34,84,34.5
Jean-Victor Makengo,Lorient,FRA,"MF,FW",25,3368,277,718,135,147,91.8,90,5,1,28,11,27.3
Bamba Dieng,Lorient,SEN,FW,23,1190,117,105,55,67,82.1,22,2,0,4,5,80
Vincent Le Goff,Lorient,FRA,"DF,MF",33,3932,322,1509,135,152,88.8,92,4,0,22,37,48.6
Badredine Bouanani,Lorient,ALG,MF,18,2763,180,796,60,72,83.3,59,13,2,32,28,82.1
Siriné Doucouré,Lorient,MLI,FW,21,913,94,208,44,54,81.5,15,1,0,5,7,57.1
Igor Carioca,Lorient,BRA,"DF,MF",26,1807,162,594,63,77,81.8,38,3,2,8,18,55.6
Bonke Innocent,Lorient,NGA,MF,27,1467,96,387,44,46,95.7,40,0,0,13,4,100
Joel Mvuka,Lorient,NOR,"DF,FW",20,500,49,98,19,23,82.6,10,0,0,1,5,40
Loris Mouyokolo,Lorient,FRA,DF,22,781,55,285,19,20,95,27,0,0,0,2,0
Aurélien Pelon,Lorient,FRA,DF,19,555,33,191,8,9,88.9,13,0,0,1,5,100
Pablo Pagis,Lorient,FRA,MF,20,795,61,127,19,23,82.6,20,0,0,5,9,55.6
Bassirou Ndiaye,Lorient,SEN,FW,21,336,39,75,17,21,81,5,0,0,1,5,40
Bamo Meïté,Lorient,CIV,DF,21,761,56,413,23,25,92,22,1,0,1,7,28.6
Dembo Sylla,Lorient,GUI,DF,20,378,22,24,9,9,100,7,1,0,1,4,75
Alfred Gomis,Lorient,SEN,GK,29,,,,,,,,,,,,
Ibrahima Koné,Lorient,MLI,FW,24,16,3,7,2,3,66.7,0,0,0,0,0,
Adrian Grbić,Lorient,AUT,FW,26,85,13,6,6,8,75,1,0,0,0,2,0
Gino Caoki,Lorient,FRA,MF,19,26,4,14,2,2,100,0,0,0,0,1,0
Royce Openda Owaga,Lorient,GAB,FW,21,27,3,15,1,2,50,1,0,0,0,0,
Morgan Gibbs-White,Nott'ham Forest,ENG,"MF,FW",23,18412,1480,6092,499,609,81.9,350,39,13,170,297,51.2
Murillo,Nott'ham Forest,BRA,DF,21,22984,1460,10571,387,440,88,572,11,0,89,326,47.2
Anthony Elanga,Nott'ham Forest,SWE,"FW,MF",21,6655,712,1569,313,391,80.1,143,24,5,49,28,53.6
Ryan Yates,Nott'ham Forest,ENG,MF,25,10590,827,2717,315,375,84,279,10,0,73,67,55.2
Danilo,Nott'ham Forest,BRA,MF,22,10498,758,3239,255,297,85.9,247,14,0,83,123,56.9
Chris Wood,Nott'ham Forest,NZL,FW,31,3415,433,784,178,260,68.5,70,3,0,30,11,63.6
Callum Hudson-Odoi,Nott'ham Forest,ENG,"FW,MF",22,9036,736,1826,325,359,90.5,187,32,8,58,83,55.4
Neco Williams,Nott'ham Forest,WAL,DF,22,8061,785,3375,287,331,86.7,185,17,11,47,99,32.3
Matt Turner,Nott'ham Forest,USA,GK,29,12363,578,9869,87,87,100,147,0,0,0,330,49.1
Orel Mangala,Nott'ham Forest,BEL,MF,25,9021,646,2312,292,321,91,225,1,0,45,47,78.7
Nicolás Domínguez,Nott'ham Forest,ARG,"MF,FW",25,10894,843,3223,380,424,89.6,254,16,1,91,61,73.8
Harry Toffolo,Nott'ham Forest,ENG,DF,27,6959,590,2983,207,244,84.8,159,10,10,42,96,42.7
Ola Aina,Nott'ham Forest,NGA,DF,26,9610,802,4012,328,374,87.7,217,13,6,68,99,45.5
Moussa Niakhate,Nott'ham Forest,SEN,DF,27,11418,774,4223,237,252,94,309,5,1,39,123,53.7
Willy Boly,Nott'ham Forest,CIV,DF,32,9362,671,4059,201,229,87.8,239,8,0,32,109,45
Matz Sels,Nott'ham Forest,BEL,GK,31,7675,378,5788,66,66,100,103,3,0,0,202,45
Taiwo Awoniyi,Nott'ham Forest,NGA,FW,25,1594,175,312,88,111,79.3,34,3,0,14,5,60
Gonzalo Montiel,Nott'ham Forest,ARG,DF,26,4600,386,1986,155,172,90.1,112,9,1,28,38,42.1
Andrew Omobamidele,Nott'ham Forest,IRL,DF,21,5197,310,1449,78,91,85.7,174,0,0,8,25,64
Ibrahim Sangaré,Nott'ham Forest,CIV,MF,25,5477,425,1680,181,207,87.4,115,5,0,44,50,64
Serge Aurier,Nott'ham Forest,CIV,"DF,MF",30,5238,448,2147,191,225,84.9,130,9,4,47,45,37.8
Divock Origi,Nott'ham Forest,BEL,FW,28,1357,144,327,59,82,72,19,5,1,14,13,69.2
Nuno Tavares,Nott'ham Forest,POR,DF,23,2954,274,1132,117,136,86,69,2,0,24,28,39.3
Odisseas Vlachodimos,Nott'ham Forest,GRE,GK,29,3965,176,2847,21,21,100,73,0,0,1,80,58.8
Felipe,Nott'ham Forest,BRA,DF,34,3654,215,1412,61,70,87.1,97,0,0,6,33,63.6
Joe Worrall,Nott'ham Forest,ENG,DF,26,2910,164,1068,25,30,83.3,98,0,0,8,27,51.9
Scott McKenna,Nott'ham Forest,SCO,DF,26,2769,186,1280,38,48,79.2,82,3,0,10,28,60.7
Cheikhou Kouyaté,Nott'ham Forest,SEN,MF,33,604,74,159,32,43,74.4,11,0,0,5,2,50
Brennan Johnson,Nott'ham Forest,WAL,"FW,MF",22,671,61,143,25,29,86.2,17,0,0,1,2,100
Gio Reyna,Nott'ham Forest,USA,"FW,MF",20,1768,140,374,69,74,93.2,40,2,0,12,13,53.8
Andrey Santos,Nott'ham Forest,BRA,MF,19,90,6,31,4,4,100,2,0,0,0,0,
Brandon Aguilera,Nott'ham Forest,CRC,FW,20,48,8,23,3,6,50,1,0,0,0,0,
Joe Gardner,Nott'ham Forest,ENG,DF,18,,,,,,,,,,,,
Rodrigo Ribeiro,Nott'ham Forest,POR,"MF,FW",18,89,8,35,2,4,50,3,0,0,2,0,
Andrea Consigli,Sassuolo,ITA,GK,36,24440,1235,17449,126,126,100,395,2,0,1,700,44.4
Andrea Pinamonti,Sassuolo,ITA,FW,24,5473,630,873,236,315,74.9,130,11,0,45,33,36.4
Armand Lauriente,Sassuolo,FRA,FW,24,9577,908,3171,363,434,83.6,198,36,6,99,112,36.6
Martin Erlic,Sassuolo,CRO,DF,25,19654,1214,7045,307,357,86,530,6,0,78,243,53.1
Matheus Henrique,Sassuolo,BRA,MF,25,15414,1017,5187,331,389,85.1,376,22,3,94,157,65
Kristian Thorstvedt,Sassuolo,NOR,MF,24,11390,978,3666,392,484,81,239,15,2,130,111,54.1
Gian Marco Ferrari,Sassuolo,ITA,DF,31,22039,1300,9027,300,334,89.8,610,13,3,148,249,57.4
Jeremy Toljan,Sassuolo,GER,DF,28,12656,1007,5032,396,432,91.7,300,20,7,79,140,41.4
Daniel Boloca,Sassuolo,ROU,MF,24,17430,1064,4310,369,404,91.3,477,5,1,109,117,76.1
Ruan,Sassuolo,BRA,DF,24,11580,698,3616,190,218,87.2,327,3,0,33,91,72.5
Marcus Pedersen,Sassuolo,NOR,DF,23,9376,735,3043,289,327,88.4,224,9,7,31,87,49.4
Nedim Bajrami,Sassuolo,ALB,"MF,FW",24,5347,460,1538,154,186,82.8,134,15,2,49,63,39.7
Domenico Berardi,Sassuolo,ITA,FW,28,8116,641,2265,185,241,76.8,140,29,6,83,140,52.1
Josh Doig,Sassuolo,SCO,DF,21,6365,591,2717,233,264,88.3,136,9,7,33,86,30.2
Mattia Viti,Sassuolo,ITA,DF,21,7156,486,2346,158,181,87.3,208,0,0,36,57,52.6
Matías Viña,Sassuolo,URU,DF,25,6507,528,2891,196,223,87.9,156,10,4,46,75,40
Grégoire Defrel,Sassuolo,MTQ,"FW,MF",32,2738,221,555,102,114,89.5,65,3,1,17,13,76.9
Uroš Račić,Sassuolo,SRB,MF,25,5773,396,1601,134,153,87.6,151,4,0,37,57,50.9
Cristian Volpato,Sassuolo,ITA,"MF,FW",19,3460,301,1260,86,110,78.2,78,16,4,53,51,41.2
Samuele Mulattieri,Sassuolo,ITA,"FW,MF",22,1042,116,85,49,67,73.1,26,0,0,1,5,20
Samu Castillejo,Sassuolo,ESP,"FW,MF",28,3239,283,693,109,120,90.8,86,6,4,26,37,27
Filippo Missori,Sassuolo,ITA,DF,19,1575,113,527,40,44,90.9,38,2,2,8,17,58.8
Luca Lipani,Sassuolo,ITA,MF,18,2084,160,785,56,63,88.9,49,2,1,20,20,55
Alessio Cragno,Sassuolo,ITA,GK,29,1856,100,1253,16,16,100,28,0,0,0,55,43.6
Pedro Obiang,Sassuolo,EQG,MF,31,2551,188,813,72,79,91.1,66,4,0,21,21,52.4
Marash Kumbulla,Sassuolo,ALB,DF,23,1761,106,785,20,22,90.9,52,2,0,3,20,40
Emil Ceide,Sassuolo,NOR,"FW,MF",21,521,59,189,27,33,81.8,10,2,0,3,2,50
Maxime Lopez,Sassuolo,FRA,MF,25,2097,136,777,46,48,95.8,61,2,0,18,15,60
Kevin Miranda,Sassuolo,ITA,DF,20,165,10,43,3,3,100,5,0,0,0,1,100
Justin Kumi,Sassuolo,ITA,FW,19,41,2,15,1,1,100,0,0,0,0,1,100
Marvin Schwäbe,Köln,GER,GK,28,26489,1305,17868,171,172,99.4,553,1,0,3,557,51.9
Timo Hübers,Köln,GER,DF,27,28520,1743,10485,448,501,89.4,879,7,1,104,250,52
Julian Chabot,Köln,GER,DF,25,25807,1616,10115,498,548,90.9,725,5,1,71,245,51.8
Eric Martel,Köln,GER,MF,21,14506,1126,3416,421,495,85.1,422,6,3,75,73,52.1
Florian Kainz,Köln,AUT,"MF,FW",30,14316,1119,4837,322,379,85,328,31,13,124,248,40.3
Dejan Ljubicic,Köln,AUT,"MF,FW",25,10615,843,2716,348,400,87,250,20,5,84,79,64.6
Linton Maina,Köln,GER,"FW,MF",24,6983,661,1773,295,343,86,161,16,5,61,46,45.7
Max Finkgräfe,Köln,GER,"DF,FW",19,10280,859,4077,277,339,81.7,270,12,7,53,118,38.1
Rasmus Carstensen,Köln,DEN,"DF,FW",22,8927,827,3429,330,386,85.5,231,20,9,52,69,33.3
Denis Huseinbasic,Köln,BIH,MF,22,11058,791,2909,324,364,89,287,9,2,93,74,62.2
Jan Thielmann,Köln,GER,"FW,DF",21,6590,551,2186,150,201,74.6,172,13,8,51,79,48.1
Davie Selke,Köln,GER,FW,28,1808,234,325,86,123,69.9,42,4,0,17,4,75
Benno Schmitz,Köln,GER,DF,28,7950,709,3765,258,301,85.7,189,16,6,70,88,44.3
Luca Waldschmidt,Köln,GER,"MF,FW",27,5187,448,1308,150,180,83.3,125,10,4,46,60,51.7
Leart Paqarada,Köln,KVX,DF,28,8479,717,3953,243,282,86.2,178,17,9,45,149,38.3
Faride Alidou,Köln,GER,"FW,MF",22,3211,305,831,97,134,72.4,69,7,3,33,41,48.8
Sargis Adamyan,Köln,ARM,"FW,MF",30,1883,189,483,73,94,77.7,44,3,0,18,9,55.6
Steffen Tigges,Köln,GER,FW,25,1535,203,310,69,115,60,38,5,0,10,6,33.3
Luca Kilian,Köln,GER,DF,23,4399,317,1173,87,103,84.5,131,0,0,12,51,37.3
Dominique Heintz,Köln,GER,DF,29,6540,423,2053,130,144,90.3,186,6,5,30,63,49.2
Mark Uth,Köln,GER,"MF,FW",31,1871,168,584,54,57,94.7,34,3,1,13,35,42.9
Jacob Christensen,Köln,DEN,MF,22,1160,85,453,28,32,87.5,31,1,0,12,13,46.2
Mathias Olesen,Köln,LUX,"MF,FW",22,639,53,170,24,29,82.8,15,2,1,7,3,66.7
Damion Downs,Köln,USA,"FW,MF",19,316,36,48,14,18,77.8,3,1,1,0,4,75
Justin Diehl,Köln,GER,"FW,MF",18,657,64,189,21,25,84,13,2,1,2,14,35.7
Florian Dietz,Köln,GER,"FW,MF",24,135,19,12,12,14,85.7,1,0,0,0,0,
Andy Pelmard,Clermont Foot,FRA,DF,23,23653,1666,7665,624,678,92,656,8,1,120,195,42.1
Mory Diaw,Clermont Foot,SEN,GK,30,25299,1245,18226,125,125,100,388,1,0,1,704,46.2
Neto Borges,Clermont Foot,BRA,DF,26,18050,1422,6542,570,644,88.5,472,17,10,88,126,47.6
Muhammed Cham,Clermont Foot,AUT,"MF,FW",22,17640,1327,4627,491,544,90.3,409,34,1,161,192,55.7
Johan Gastien,Clermont Foot,FRA,MF,35,26816,1706,8592,537,607,88.5,645,29,2,168,302,63.2
Jim Allevinah,Clermont Foot,GAB,"MF,DF",28,8314,743,2195,321,375,85.6,206,20,8,52,42,47.6
Maximiliano Caufriez,Clermont Foot,BEL,DF,26,13811,892,4348,328,360,91.1,347,5,2,61,109,75.2
Yohann Magnin,Clermont Foot,FRA,MF,26,12081,836,2932,313,368,85.1,290,7,4,71,95,75.8
Shamar Nicholson,Clermont Foot,JAM,FW,26,4088,386,711,143,200,71.5,87,6,0,33,25,80
Maxime Gonalons,Clermont Foot,FRA,MF,34,12023,772,3551,277,315,87.9,286,4,0,81,108,69.4
Habib Keita,Clermont Foot,MLI,MF,21,11080,675,2447,253,287,88.2,253,7,0,53,89,83.1
Mehdi Zeffane,Clermont Foot,ALG,"DF,MF",31,8521,666,3237,239,283,84.5,206,5,3,53,93,50.5
Elba Rashani,Clermont Foot,KVX,"MF,FW",30,3753,392,849,191,225,84.9,75,5,3,22,17,35.3
Chrislain Matsima,Clermont Foot,FRA,DF,21,9651,655,3929,238,262,90.8,287,1,0,45,56,48.2
Cheick Konaté,Clermont Foot,MLI,DF,19,5214,484,1779,162,210,77.1,125,13,6,37,70,34.3
Alidu Seidu,Clermont Foot,GHA,DF,23,11437,756,3446,247,269,91.8,295,0,0,33,110,56.4
Florent Ogier,Clermont Foot,FRA,DF,34,7821,512,3241,160,172,93,206,0,0,17,90,48.9
Grejohn Kyei,Clermont Foot,FRA,FW,27,2891,265,584,98,122,80.3,47,12,1,30,27,81.5
Bilal Boutobba,Clermont Foot,FRA,"FW,MF",24,4089,395,1266,157,191,82.2,81,17,9,43,55,40
Alan Virginius,Clermont Foot,FRA,FW,20,1961,209,554,71,92,77.2,46,5,2,21,14,42.9
Massamba Ndiaye,Clermont Foot,SEN,GK,21,3283,174,2090,31,31,100,52,0,0,1,87,51.7
Yoël Armougom,Clermont Foot,FRA,"DF,MF",25,1282,131,363,61,70,87.1,29,6,3,12,15,13.3
Jérémy Jacquet,Clermont Foot,FRA,DF,18,1555,123,644,40,53,75.5,45,2,1,15,8,50
Jérémie Bela,Clermont Foot,ANG,"MF,FW",30,1031,100,311,37,46,80.4,26,3,1,10,8,50
Mateusz Wieteska,Clermont Foot,POL,DF,26,1763,114,785,23,30,76.7,56,0,0,6,21,38.1
Komnen Andrić,Clermont Foot,SRB,FW,28,600,59,72,26,33,78.8,15,1,0,5,2,50
Ilhan Fakili,Clermont Foot,FRA,"MF,FW",17,287,23,90,5,7,71.4,7,0,0,4,3,66.7
Théo Borne,Clermont Foot,FRA,GK,21,,,,,,,,,,,,
